성별,연령대,가구원수,소득구간,가계지출금액,가계지출_소비지출금액,가구일련번호
남자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2890023,2487957,8731
남자,60대,3인가구 이상,중간소득(월 300~700만원 미만),6879836,6275464,7862
남자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),5989854,4723525,3952
남자,60대,3인가구 이상,고소득(월 700만원 이상),2807945,2318856,5454
남자,60대,3인가구 이상,고소득(월 700만원 이상),4316927,3586914,12804
남자,60대,3인가구 이상,중간소득(월 300~700만원 미만),2001672,1323402,10974
남자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),11302196,10534016,11191
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),4272033,2764432,3069
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),2701203,1748245,3301
남자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3807958,2993580,978
남자,70대 이상,3인가구 이상,저소득(월 300만원 미만),2281692,1990925,4706
남자,30대,3인가구 이상,저소득(월 300만원 미만),1058667,1038957,2822
남자,60대,3인가구 이상,고소득(월 700만원 이상),9333715,3432440,198
남자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3893121,2994396,9365
남자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),2868509,2004661,10074
여자,40대,3인가구 이상,고소득(월 700만원 이상),6018724,4647842,1006
남자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),4002163,3004025,13361
여자,30대,3인가구 이상,고소득(월 700만원 이상),4201281,2621280,774
남자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3848806,3256556,7633
남자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),3050372,2713952,8892
남자,70대 이상,3인가구 이상,중간소득(월 300~700만원 미만),1361140,1289379,3190
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),4325897,2979185,9891
남자,20대,3인가구 이상,고소득(월 700만원 이상),2599771,2173262,6164
남자,20대,3인가구 이상,저소득(월 300만원 미만),2140520,1954865,11838
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),3022255,1366870,3836
남자,20대,3인가구 이상,중간소득(월 300~700만원 미만),7727371,5864688,2920
여자,20대,3인가구 이상,저소득(월 300만원 미만),2202092,1963972,6574
남자,20대,3인가구 이상,저소득(월 300만원 미만),2696612,2351157,10814
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),2729252,2160652,4296
남자,40대,3인가구 이상,중간소득(월 300~700만원 미만),2462574,2042651,6353
여자,30대,3인가구 이상,고소득(월 700만원 이상),6323698,4555030,10786
남자,20대,3인가구 이상,저소득(월 300만원 미만),1120461,952861,7625
남자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3380353,3338016,7733
남자,40대,3인가구 이상,저소득(월 300만원 미만),2153582,1748012,8313
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),3081684,2477302,12500
여자,60대,3인가구 이상,저소득(월 300만원 미만),1866894,1800757,10422
여자,50대,3인가구 이상,중간소득(월 300~700만원 미만),1607184,1424199,11741
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3189462,2148480,9078
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),4386855,3392020,5611
여자,30대,3인가구 이상,고소득(월 700만원 이상),8012168,6332168,3884
여자,20대,3인가구 이상,중간소득(월 300~700만원 미만),4508260,3930490,4714
여자,30대,3인가구 이상,저소득(월 300만원 미만),4928816,4402746,9875
여자,30대,3인가구 이상,고소득(월 700만원 이상),8288072,7762593,12122
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),2752289,2404589,3593
여자,30대,3인가구 이상,고소득(월 700만원 이상),4689571,3869684,9954
여자,30대,3인가구 이상,고소득(월 700만원 이상),5806137,3200945,7137
여자,30대,3인가구 이상,고소득(월 700만원 이상),11809401,10668796,5853
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),6330738,6156145,6620
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3275516,2882427,8469
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4305597,3177067,11403
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3429889,2957988,8799
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),5751908,5456971,5872
여자,30대,3인가구 이상,고소득(월 700만원 이상),6884279,4757181,12281
여자,30대,3인가구 이상,고소득(월 700만원 이상),9091109,7511599,13353
여자,30대,3인가구 이상,고소득(월 700만원 이상),6335991,4194932,1931
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),6623655,5416641,7313
여자,30대,3인가구 이상,고소득(월 700만원 이상),4872162,2960090,6902
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4047667,3259743,5912
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4520228,3992166,13177
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),2734735,2434864,7979
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),9108824,7344771,5184
여자,30대,3인가구 이상,고소득(월 700만원 이상),6852370,5746207,11227
여자,30대,3인가구 이상,저소득(월 300만원 미만),2805304,2622344,2775
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4617998,3871958,43
여자,30대,3인가구 이상,고소득(월 700만원 이상),11309847,10461725,8825
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3450571,3173523,11476
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3644193,2394288,6958
여자,30대,3인가구 이상,고소득(월 700만원 이상),12874435,10607208,2573
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),6087251,4851858,445
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),1594539,1401379,7281
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),7433290,6628004,12947
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),2440519,1916019,7717
여자,30대,3인가구 이상,고소득(월 700만원 이상),3831909,3557107,11598
여자,30대,3인가구 이상,고소득(월 700만원 이상),8043124,5137124,6090
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),7642491,7098351,4482
여자,30대,3인가구 이상,고소득(월 700만원 이상),13471849,12152533,3604
여자,30대,3인가구 이상,고소득(월 700만원 이상),7282230,6190377,10014
여자,30대,3인가구 이상,고소득(월 700만원 이상),6888637,5641366,12555
여자,30대,3인가구 이상,고소득(월 700만원 이상),5719944,4355616,9857
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4617238,3913928,8419
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3605571,2933783,12221
여자,30대,3인가구 이상,저소득(월 300만원 미만),4235492,3797355,2745
여자,30대,3인가구 이상,고소득(월 700만원 이상),6294414,4918497,11661
여자,40대,3인가구 이상,고소득(월 700만원 이상),10626714,5702966,1223
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3319101,2914223,4351
여자,30대,3인가구 이상,저소득(월 300만원 미만),2398234,2261591,7978
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3701524,2714010,9207
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),9074760,8282210,6761
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4252796,3412972,3895
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3281472,2619062,1768
여자,40대,3인가구 이상,고소득(월 700만원 이상),9711381,8483062,5911
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3502122,2984224,4918
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3938461,2844665,4922
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),4309821,3947979,6443
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),4688737,4218312,3590
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),5900265,5847155,11404
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),2517475,2045375,13215
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),4396457,4142027,4890
여자,30대,3인가구 이상,저소득(월 300만원 미만),2967036,2755504,13304
여자,40대,3인가구 이상,고소득(월 700만원 이상),5467527,5067321,12553
여자,40대,3인가구 이상,저소득(월 300만원 미만),2055884,1734616,9784
여자,40대,3인가구 이상,저소득(월 300만원 미만),3313278,3198278,13410
여자,40대,3인가구 이상,고소득(월 700만원 이상),4253027,3688589,6268
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),5665586,4980495,12647
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),7056773,6232403,5686
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3575140,2883322,10693
여자,30대,3인가구 이상,고소득(월 700만원 이상),7350659,6158500,5414
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3792736,3481337,6519
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),4811846,3415491,5886
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),4151757,2799757,7715
여자,40대,3인가구 이상,고소득(월 700만원 이상),5164759,4016866,3963
여자,40대,3인가구 이상,고소득(월 700만원 이상),9654379,4890456,13379
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),4127654,3097489,5376
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),4887456,4034842,5154
여자,30대,3인가구 이상,고소득(월 700만원 이상),8949490,7431479,3881
여자,40대,3인가구 이상,고소득(월 700만원 이상),7399482,4639554,4991
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),7483972,6921316,1578
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),4502288,3844682,6399
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),4892427,4657617,9361
여자,40대,3인가구 이상,고소득(월 700만원 이상),5628596,5019404,9035
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3123496,2583225,3230
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),5433390,5053518,2335
여자,30대,3인가구 이상,고소득(월 700만원 이상),8743257,7044402,2546
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3906503,3318346,8966
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),6302661,5687016,8013
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3082528,2452387,5588
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),5290253,2969961,3762
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3233977,2330007,8225
여자,40대,3인가구 이상,고소득(월 700만원 이상),5986693,4950399,2991
여자,40대,3인가구 이상,고소득(월 700만원 이상),4231661,3211261,3838
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),2983284,2447418,11745
여자,40대,3인가구 이상,고소득(월 700만원 이상),10875349,4985826,8452
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3535029,3188916,3064
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),6719517,5491339,12544
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3540345,2554341,4463
여자,40대,3인가구 이상,고소득(월 700만원 이상),5562663,4549888,4287
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),2350996,1546469,4269
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),3907261,2953944,6086
여자,40대,3인가구 이상,고소득(월 700만원 이상),4747099,4238257,5734
여자,40대,3인가구 이상,고소득(월 700만원 이상),7737127,5321565,12949
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3866340,2720894,2296
여자,40대,3인가구 이상,고소득(월 700만원 이상),7943606,4624204,9852
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),4543711,4006246,2497
여자,40대,3인가구 이상,고소득(월 700만원 이상),4696841,3902452,5925
여자,40대,3인가구 이상,고소득(월 700만원 이상),5248493,3995098,7662
여자,40대,3인가구 이상,고소득(월 700만원 이상),6339415,4748964,5845
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),3373924,2987924,5249
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),5767658,5256223,1762
여자,40대,3인가구 이상,고소득(월 700만원 이상),7202268,5782713,8764
여자,40대,3인가구 이상,고소득(월 700만원 이상),4048088,3658077,9002
여자,40대,3인가구 이상,고소득(월 700만원 이상),8302631,6548471,7489
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),4147471,3591010,7168
여자,30대,3인가구 이상,중간소득(월 300~700만원 미만),2831044,2479387,13045
여자,30대,3인가구 이상,고소득(월 700만원 이상),5554030,4466931,13063
여자,30대,3인가구 이상,저소득(월 300만원 미만),2548046,2098338,4222
여자,40대,3인가구 이상,고소득(월 700만원 이상),7905118,6135103,12163
여자,40대,3인가구 이상,고소득(월 700만원 이상),13230468,8426996,1524
여자,40대,3인가구 이상,중간소득(월 300~700만원 미만),2924680,2780103,8385
